trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,shape_dist_traveled
WE_T161,13:20:00,13:20:30,lebak_bulus,1,0,1,1,0.0
WE_T161,13:23:00,13:23:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T161,13:26:00,13:26:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T161,13:28:00,13:28:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T161,13:30:00,13:30:30,blok_a,5,0,0,1,6344.023409984819
WE_T161,13:33:00,13:33:30,blok_m,6,0,0,1,7601.568869004906
WE_T161,13:35:00,13:35:30,asean,7,0,0,1,8234.681013785945
WE_T161,13:37:00,13:37:30,senayan,8,0,0,1,9749.966712184227
WE_T161,13:39:00,13:39:30,istora,9,0,0,1,10581.134448301538
WE_T161,13:42:00,13:42:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T161,13:46:00,13:46:30,setiabudi,11,0,0,1,12690.22017854597
WE_T161,13:48:00,13:48:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T161,13:50:00,13:50:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T162,13:30:00,13:30:30,lebak_bulus,1,0,1,1,0.0
WE_T162,13:33:00,13:33:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T162,13:36:00,13:36:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T162,13:38:00,13:38:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T162,13:40:00,13:40:30,blok_a,5,0,0,1,6344.023409984819
WE_T162,13:43:00,13:43:30,blok_m,6,0,0,1,7601.568869004906
WE_T162,13:45:00,13:45:30,asean,7,0,0,1,8234.681013785945
WE_T162,13:47:00,13:47:30,senayan,8,0,0,1,9749.966712184227
WE_T162,13:49:00,13:49:30,istora,9,0,0,1,10581.134448301538
WE_T162,13:52:00,13:52:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T162,13:56:00,13:56:30,setiabudi,11,0,0,1,12690.22017854597
WE_T162,13:58:00,13:58:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T162,14:00:00,14:00:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T163,13:40:00,13:40:30,lebak_bulus,1,0,1,1,0.0
WE_T163,13:43:00,13:43:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T163,13:46:00,13:46:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T163,13:48:00,13:48:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T163,13:50:00,13:50:30,blok_a,5,0,0,1,6344.023409984819
WE_T163,13:53:00,13:53:30,blok_m,6,0,0,1,7601.568869004906
WE_T163,13:55:00,13:55:30,asean,7,0,0,1,8234.681013785945
WE_T163,13:57:00,13:57:30,senayan,8,0,0,1,9749.966712184227
WE_T163,13:59:00,13:59:30,istora,9,0,0,1,10581.134448301538
WE_T163,14:02:00,14:02:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T163,14:06:00,14:06:30,setiabudi,11,0,0,1,12690.22017854597
WE_T163,14:08:00,14:08:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T163,14:10:00,14:10:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T164,13:50:00,13:50:30,lebak_bulus,1,0,1,1,0.0
WE_T164,13:53:00,13:53:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T164,13:56:00,13:56:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T164,13:58:00,13:58:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T164,14:00:00,14:00:30,blok_a,5,0,0,1,6344.023409984819
WE_T164,14:03:00,14:03:30,blok_m,6,0,0,1,7601.568869004906
WE_T164,14:05:00,14:05:30,asean,7,0,0,1,8234.681013785945
WE_T164,14:07:00,14:07:30,senayan,8,0,0,1,9749.966712184227
WE_T164,14:09:00,14:09:30,istora,9,0,0,1,10581.134448301538
WE_T164,14:12:00,14:12:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T164,14:16:00,14:16:30,setiabudi,11,0,0,1,12690.22017854597
WE_T164,14:18:00,14:18:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T164,14:20:00,14:20:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T165,14:00:00,14:00:30,lebak_bulus,1,0,1,1,0.0
WE_T165,14:03:00,14:03:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T165,14:06:00,14:06:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T165,14:08:00,14:08:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T165,14:10:00,14:10:30,blok_a,5,0,0,1,6344.023409984819
WE_T165,14:13:00,14:13:30,blok_m,6,0,0,1,7601.568869004906
WE_T165,14:15:00,14:15:30,asean,7,0,0,1,8234.681013785945
WE_T165,14:17:00,14:17:30,senayan,8,0,0,1,9749.966712184227
WE_T165,14:19:00,14:19:30,istora,9,0,0,1,10581.134448301538
WE_T165,14:22:00,14:22:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T165,14:26:00,14:26:30,setiabudi,11,0,0,1,12690.22017854597
WE_T165,14:28:00,14:28:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T165,14:30:00,14:30:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T166,14:10:00,14:10:30,lebak_bulus,1,0,1,1,0.0
WE_T166,14:13:00,14:13:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T166,14:16:00,14:16:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T166,14:18:00,14:18:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T166,14:20:00,14:20:30,blok_a,5,0,0,1,6344.023409984819
WE_T166,14:23:00,14:23:30,blok_m,6,0,0,1,7601.568869004906
WE_T166,14:25:00,14:25:30,asean,7,0,0,1,8234.681013785945
WE_T166,14:27:00,14:27:30,senayan,8,0,0,1,9749.966712184227
WE_T166,14:29:00,14:29:30,istora,9,0,0,1,10581.134448301538
WE_T166,14:32:00,14:32:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T166,14:36:00,14:36:30,setiabudi,11,0,0,1,12690.22017854597
WE_T166,14:38:00,14:38:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T166,14:40:00,14:40:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T167,14:20:00,14:20:30,lebak_bulus,1,0,1,1,0.0
WE_T167,14:23:00,14:23:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T167,14:26:00,14:26:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T167,14:28:00,14:28:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T167,14:30:00,14:30:30,blok_a,5,0,0,1,6344.023409984819
WE_T167,14:33:00,14:33:30,blok_m,6,0,0,1,7601.568869004906
WE_T167,14:35:00,14:35:30,asean,7,0,0,1,8234.681013785945
WE_T167,14:37:00,14:37:30,senayan,8,0,0,1,9749.966712184227
WE_T167,14:39:00,14:39:30,istora,9,0,0,1,10581.134448301538
WE_T167,14:42:00,14:42:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T167,14:46:00,14:46:30,setiabudi,11,0,0,1,12690.22017854597
WE_T167,14:48:00,14:48:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T167,14:50:00,14:50:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T168,14:30:00,14:30:30,lebak_bulus,1,0,1,1,0.0
WE_T168,14:33:00,14:33:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T168,14:36:00,14:36:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T168,14:38:00,14:38:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T168,14:40:00,14:40:30,blok_a,5,0,0,1,6344.023409984819
WE_T168,14:43:00,14:43:30,blok_m,6,0,0,1,7601.568869004906
WE_T168,14:45:00,14:45:30,asean,7,0,0,1,8234.681013785945
WE_T168,14:47:00,14:47:30,senayan,8,0,0,1,9749.966712184227
WE_T168,14:49:00,14:49:30,istora,9,0,0,1,10581.134448301538
WE_T168,14:52:00,14:52:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T168,14:56:00,14:56:30,setiabudi,11,0,0,1,12690.22017854597
WE_T168,14:58:00,14:58:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T168,15:00:00,15:00:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T169,14:40:00,14:40:30,lebak_bulus,1,0,1,1,0.0
WE_T169,14:43:00,14:43:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T169,14:46:00,14:46:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T169,14:48:00,14:48:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T169,14:50:00,14:50:30,blok_a,5,0,0,1,6344.023409984819
WE_T169,14:53:00,14:53:30,blok_m,6,0,0,1,7601.568869004906
WE_T169,14:55:00,14:55:30,asean,7,0,0,1,8234.681013785945
WE_T169,14:57:00,14:57:30,senayan,8,0,0,1,9749.966712184227
WE_T169,14:59:00,14:59:30,istora,9,0,0,1,10581.134448301538
WE_T169,15:02:00,15:02:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T169,15:06:00,15:06:30,setiabudi,11,0,0,1,12690.22017854597
WE_T169,15:08:00,15:08:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T169,15:10:00,15:10:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T170,14:50:00,14:50:30,lebak_bulus,1,0,1,1,0.0
WE_T170,14:53:00,14:53:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T170,14:56:00,14:56:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T170,14:58:00,14:58:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T170,15:00:00,15:00:30,blok_a,5,0,0,1,6344.023409984819
WE_T170,15:03:00,15:03:30,blok_m,6,0,0,1,7601.568869004906
WE_T170,15:05:00,15:05:30,asean,7,0,0,1,8234.681013785945
WE_T170,15:07:00,15:07:30,senayan,8,0,0,1,9749.966712184227
WE_T170,15:09:00,15:09:30,istora,9,0,0,1,10581.134448301538
WE_T170,15:12:00,15:12:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T170,15:16:00,15:16:30,setiabudi,11,0,0,1,12690.22017854597
WE_T170,15:18:00,15:18:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T170,15:20:00,15:20:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T171,15:00:00,15:00:30,lebak_bulus,1,0,1,1,0.0
WE_T171,15:03:00,15:03:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T171,15:06:00,15:06:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T171,15:08:00,15:08:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T171,15:10:00,15:10:30,blok_a,5,0,0,1,6344.023409984819
WE_T171,15:13:00,15:13:30,blok_m,6,0,0,1,7601.568869004906
WE_T171,15:15:00,15:15:30,asean,7,0,0,1,8234.681013785945
WE_T171,15:17:00,15:17:30,senayan,8,0,0,1,9749.966712184227
WE_T171,15:19:00,15:19:30,istora,9,0,0,1,10581.134448301538
WE_T171,15:22:00,15:22:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T171,15:26:00,15:26:30,setiabudi,11,0,0,1,12690.22017854597
WE_T171,15:28:00,15:28:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T171,15:30:00,15:30:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T172,15:10:00,15:10:30,lebak_bulus,1,0,1,1,0.0
WE_T172,15:13:00,15:13:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T172,15:16:00,15:16:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T172,15:18:00,15:18:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T172,15:20:00,15:20:30,blok_a,5,0,0,1,6344.023409984819
WE_T172,15:23:00,15:23:30,blok_m,6,0,0,1,7601.568869004906
WE_T172,15:25:00,15:25:30,asean,7,0,0,1,8234.681013785945
WE_T172,15:27:00,15:27:30,senayan,8,0,0,1,9749.966712184227
WE_T172,15:29:00,15:29:30,istora,9,0,0,1,10581.134448301538
WE_T172,15:32:00,15:32:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T172,15:36:00,15:36:30,setiabudi,11,0,0,1,12690.22017854597
WE_T172,15:38:00,15:38:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T172,15:40:00,15:40:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T173,15:20:00,15:20:30,lebak_bulus,1,0,1,1,0.0
WE_T173,15:23:00,15:23:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T173,15:26:00,15:26:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T173,15:28:00,15:28:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T173,15:30:00,15:30:30,blok_a,5,0,0,1,6344.023409984819
WE_T173,15:33:00,15:33:30,blok_m,6,0,0,1,7601.568869004906
WE_T173,15:35:00,15:35:30,asean,7,0,0,1,8234.681013785945
WE_T173,15:37:00,15:37:30,senayan,8,0,0,1,9749.966712184227
WE_T173,15:39:00,15:39:30,istora,9,0,0,1,10581.134448301538
WE_T173,15:42:00,15:42:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T173,15:46:00,15:46:30,setiabudi,11,0,0,1,12690.22017854597
WE_T173,15:48:00,15:48:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T173,15:50:00,15:50:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T174,15:30:00,15:30:30,lebak_bulus,1,0,1,1,0.0
WE_T174,15:33:00,15:33:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T174,15:36:00,15:36:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T174,15:38:00,15:38:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T174,15:40:00,15:40:30,blok_a,5,0,0,1,6344.023409984819
WE_T174,15:43:00,15:43:30,blok_m,6,0,0,1,7601.568869004906
WE_T174,15:45:00,15:45:30,asean,7,0,0,1,8234.681013785945
WE_T174,15:47:00,15:47:30,senayan,8,0,0,1,9749.966712184227
WE_T174,15:49:00,15:49:30,istora,9,0,0,1,10581.134448301538
WE_T174,15:52:00,15:52:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T174,15:56:00,15:56:30,setiabudi,11,0,0,1,12690.22017854597
WE_T174,15:58:00,15:58:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T174,16:00:00,16:00:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T175,15:40:00,15:40:30,lebak_bulus,1,0,1,1,0.0
WE_T175,15:43:00,15:43:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T175,15:46:00,15:46:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T175,15:48:00,15:48:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T175,15:50:00,15:50:30,blok_a,5,0,0,1,6344.023409984819
WE_T175,15:53:00,15:53:30,blok_m,6,0,0,1,7601.568869004906
WE_T175,15:55:00,15:55:30,asean,7,0,0,1,8234.681013785945
WE_T175,15:57:00,15:57:30,senayan,8,0,0,1,9749.966712184227
WE_T175,15:59:00,15:59:30,istora,9,0,0,1,10581.134448301538
WE_T175,16:02:00,16:02:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T175,16:06:00,16:06:30,setiabudi,11,0,0,1,12690.22017854597
WE_T175,16:08:00,16:08:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T175,16:10:00,16:10:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T176,15:50:00,15:50:30,lebak_bulus,1,0,1,1,0.0
WE_T176,15:53:00,15:53:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T176,15:56:00,15:56:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T176,15:58:00,15:58:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T176,16:00:00,16:00:30,blok_a,5,0,0,1,6344.023409984819
WE_T176,16:03:00,16:03:30,blok_m,6,0,0,1,7601.568869004906
WE_T176,16:05:00,16:05:30,asean,7,0,0,1,8234.681013785945
WE_T176,16:07:00,16:07:30,senayan,8,0,0,1,9749.966712184227
WE_T176,16:09:00,16:09:30,istora,9,0,0,1,10581.134448301538
WE_T176,16:12:00,16:12:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T176,16:16:00,16:16:30,setiabudi,11,0,0,1,12690.22017854597
WE_T176,16:18:00,16:18:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T176,16:20:00,16:20:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T177,16:00:00,16:00:30,lebak_bulus,1,0,1,1,0.0
WE_T177,16:03:00,16:03:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T177,16:06:00,16:06:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T177,16:08:00,16:08:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T177,16:10:00,16:10:30,blok_a,5,0,0,1,6344.023409984819
WE_T177,16:13:00,16:13:30,blok_m,6,0,0,1,7601.568869004906
WE_T177,16:15:00,16:15:30,asean,7,0,0,1,8234.681013785945
WE_T177,16:17:00,16:17:30,senayan,8,0,0,1,9749.966712184227
WE_T177,16:19:00,16:19:30,istora,9,0,0,1,10581.134448301538
WE_T177,16:22:00,16:22:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T177,16:26:00,16:26:30,setiabudi,11,0,0,1,12690.22017854597
WE_T177,16:28:00,16:28:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T177,16:30:00,16:30:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T178,16:10:00,16:10:30,lebak_bulus,1,0,1,1,0.0
WE_T178,16:13:00,16:13:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T178,16:16:00,16:16:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T178,16:18:00,16:18:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T178,16:20:00,16:20:30,blok_a,5,0,0,1,6344.023409984819
WE_T178,16:23:00,16:23:30,blok_m,6,0,0,1,7601.568869004906
WE_T178,16:25:00,16:25:30,asean,7,0,0,1,8234.681013785945
WE_T178,16:27:00,16:27:30,senayan,8,0,0,1,9749.966712184227
WE_T178,16:29:00,16:29:30,istora,9,0,0,1,10581.134448301538
WE_T178,16:32:00,16:32:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T178,16:36:00,16:36:30,setiabudi,11,0,0,1,12690.22017854597
WE_T178,16:38:00,16:38:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T178,16:40:00,16:40:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T179,16:20:00,16:20:30,lebak_bulus,1,0,1,1,0.0
WE_T179,16:23:00,16:23:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T179,16:26:00,16:26:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T179,16:28:00,16:28:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T179,16:30:00,16:30:30,blok_a,5,0,0,1,6344.023409984819
WE_T179,16:33:00,16:33:30,blok_m,6,0,0,1,7601.568869004906
WE_T179,16:35:00,16:35:30,asean,7,0,0,1,8234.681013785945
WE_T179,16:37:00,16:37:30,senayan,8,0,0,1,9749.966712184227
WE_T179,16:39:00,16:39:30,istora,9,0,0,1,10581.134448301538
WE_T179,16:42:00,16:42:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T179,16:46:00,16:46:30,setiabudi,11,0,0,1,12690.22017854597
WE_T179,16:48:00,16:48:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T179,16:50:00,16:50:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T180,16:30:00,16:30:30,lebak_bulus,1,0,1,1,0.0
WE_T180,16:33:00,16:33:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T180,16:36:00,16:36:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T180,16:38:00,16:38:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T180,16:40:00,16:40:30,blok_a,5,0,0,1,6344.023409984819
WE_T180,16:43:00,16:43:30,blok_m,6,0,0,1,7601.568869004906
WE_T180,16:45:00,16:45:30,asean,7,0,0,1,8234.681013785945
WE_T180,16:47:00,16:47:30,senayan,8,0,0,1,9749.966712184227
WE_T180,16:49:00,16:49:30,istora,9,0,0,1,10581.134448301538
WE_T180,16:52:00,16:52:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T180,16:56:00,16:56:30,setiabudi,11,0,0,1,12690.22017854597
WE_T180,16:58:00,16:58:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T180,17:00:00,17:00:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T181,16:40:00,16:40:30,lebak_bulus,1,0,1,1,0.0
WE_T181,16:43:00,16:43:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T181,16:46:00,16:46:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T181,16:48:00,16:48:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T181,16:50:00,16:50:30,blok_a,5,0,0,1,6344.023409984819
WE_T181,16:53:00,16:53:30,blok_m,6,0,0,1,7601.568869004906
WE_T181,16:55:00,16:55:30,asean,7,0,0,1,8234.681013785945
WE_T181,16:57:00,16:57:30,senayan,8,0,0,1,9749.966712184227
WE_T181,16:59:00,16:59:30,istora,9,0,0,1,10581.134448301538
WE_T181,17:02:00,17:02:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T181,17:06:00,17:06:30,setiabudi,11,0,0,1,12690.22017854597
WE_T181,17:08:00,17:08:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T181,17:10:00,17:10:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T182,16:50:00,16:50:30,lebak_bulus,1,0,1,1,0.0
WE_T182,16:53:00,16:53:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T182,16:56:00,16:56:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T182,16:58:00,16:58:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T182,17:00:00,17:00:30,blok_a,5,0,0,1,6344.023409984819
WE_T182,17:03:00,17:03:30,blok_m,6,0,0,1,7601.568869004906
WE_T182,17:05:00,17:05:30,asean,7,0,0,1,8234.681013785945
WE_T182,17:07:00,17:07:30,senayan,8,0,0,1,9749.966712184227
WE_T182,17:09:00,17:09:30,istora,9,0,0,1,10581.134448301538
WE_T182,17:12:00,17:12:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T182,17:16:00,17:16:30,setiabudi,11,0,0,1,12690.22017854597
WE_T182,17:18:00,17:18:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T182,17:20:00,17:20:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T183,17:00:00,17:00:30,lebak_bulus,1,0,1,1,0.0
WE_T183,17:03:00,17:03:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T183,17:06:00,17:06:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T183,17:08:00,17:08:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T183,17:10:00,17:10:30,blok_a,5,0,0,1,6344.023409984819
WE_T183,17:13:00,17:13:30,blok_m,6,0,0,1,7601.568869004906
WE_T183,17:15:00,17:15:30,asean,7,0,0,1,8234.681013785945
WE_T183,17:17:00,17:17:30,senayan,8,0,0,1,9749.966712184227
WE_T183,17:19:00,17:19:30,istora,9,0,0,1,10581.134448301538
WE_T183,17:22:00,17:22:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T183,17:26:00,17:26:30,setiabudi,11,0,0,1,12690.22017854597
WE_T183,17:28:00,17:28:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T183,17:30:00,17:30:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T184,17:10:00,17:10:30,lebak_bulus,1,0,1,1,0.0
WE_T184,17:13:00,17:13:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T184,17:16:00,17:16:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T184,17:18:00,17:18:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T184,17:20:00,17:20:30,blok_a,5,0,0,1,6344.023409984819
WE_T184,17:23:00,17:23:30,blok_m,6,0,0,1,7601.568869004906
WE_T184,17:25:00,17:25:30,asean,7,0,0,1,8234.681013785945
WE_T184,17:27:00,17:27:30,senayan,8,0,0,1,9749.966712184227
WE_T184,17:29:00,17:29:30,istora,9,0,0,1,10581.134448301538
WE_T184,17:32:00,17:32:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T184,17:36:00,17:36:30,setiabudi,11,0,0,1,12690.22017854597
WE_T184,17:38:00,17:38:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T184,17:40:00,17:40:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T185,17:20:00,17:20:30,lebak_bulus,1,0,1,1,0.0
WE_T185,17:23:00,17:23:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T185,17:26:00,17:26:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T185,17:28:00,17:28:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T185,17:30:00,17:30:30,blok_a,5,0,0,1,6344.023409984819
WE_T185,17:33:00,17:33:30,blok_m,6,0,0,1,7601.568869004906
WE_T185,17:35:00,17:35:30,asean,7,0,0,1,8234.681013785945
WE_T185,17:37:00,17:37:30,senayan,8,0,0,1,9749.966712184227
WE_T185,17:39:00,17:39:30,istora,9,0,0,1,10581.134448301538
WE_T185,17:42:00,17:42:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T185,17:46:00,17:46:30,setiabudi,11,0,0,1,12690.22017854597
WE_T185,17:48:00,17:48:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T185,17:50:00,17:50:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T186,17:30:00,17:30:30,lebak_bulus,1,0,1,1,0.0
WE_T186,17:33:00,17:33:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T186,17:36:00,17:36:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T186,17:38:00,17:38:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T186,17:40:00,17:40:30,blok_a,5,0,0,1,6344.023409984819
WE_T186,17:43:00,17:43:30,blok_m,6,0,0,1,7601.568869004906
WE_T186,17:45:00,17:45:30,asean,7,0,0,1,8234.681013785945
WE_T186,17:47:00,17:47:30,senayan,8,0,0,1,9749.966712184227
WE_T186,17:49:00,17:49:30,istora,9,0,0,1,10581.134448301538
WE_T186,17:52:00,17:52:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T186,17:56:00,17:56:30,setiabudi,11,0,0,1,12690.22017854597
WE_T186,17:58:00,17:58:30,dukuh_atas,12,0,0,1,13620.348043076923
WE_T186,18:00:00,18:00:00,bundaran_hi,13,1,0,1,14614.39990547927
WE_T187,17:40:00,17:40:30,lebak_bulus,1,0,1,1,0.0
WE_T187,17:43:00,17:43:30,fatmawati,2,0,0,1,2012.2974938456603
WE_T187,17:46:00,17:46:30,cipete_raya,3,0,0,1,3824.7874263387457
WE_T187,17:48:00,17:48:30,haji_nawi,4,0,0,1,5121.676201598493
WE_T187,17:50:00,17:50:30,blok_a,5,0,0,1,6344.023409984819
WE_T187,17:53:00,17:53:30,blok_m,6,0,0,1,7601.568869004906
WE_T187,17:55:00,17:55:30,asean,7,0,0,1,8234.681013785945
WE_T187,17:57:00,17:57:30,senayan,8,0,0,1,9749.966712184227
WE_T187,17:59:00,17:59:30,istora,9,0,0,1,10581.134448301538
WE_T187,18:02:00,18:02:30,bendungan_hilir,10,0,0,1,11907.614938148605
WE_T187,18:06:00,18:06:30,setiabudi,11,0,0,1,12690.22017854597
